Plot,Sowing_Date,Harvest_Date,Yield,Latitude,Longitude,polygon_wkt
AEA89,15/10/2022,,4.5,12.92375,103.26388,"POLYGON ((103.26352783204739 12.923890823335698, 103.2639830845942 12.924092677027847, 103.26419964606579 12.923612533927638, 103.26411058279994 12.923555846135933, 103.2636088984947 12.923473588129825, 103.26352783204739 12.923890823335698))"
AEA9,10/05/2022,,2.78,12.97542,103.26365,"POLYGON ((103.26324636830256 12.975370949415543, 103.26320665982425 12.975751421671069, 103.26363348275727 12.975812625500593, 103.26367743083037 12.975383393437053, 103.2637091851418 12.975099713490598, 103.26370562279355 12.975099272123158, 103.26328376023304 12.975054364324011, 103.26324636830256 12.975370949415543))"
AEA9,15/05/2023,,6,12.97542,103.26365,"POLYGON ((103.26324636830256 12.975370949415543, 103.26320665982425 12.975751421671069, 103.26363348275727 12.975812625500593, 103.26367743083037 12.975383393437053, 103.2637091851418 12.975099713490598, 103.26370562279355 12.975099272123158, 103.26328376023304 12.975054364324011, 103.26324636830256 12.975370949415543))"
AEA9,15/10/2022,,5.33,12.97542,103.26365,"POLYGON ((103.26324636830256 12.975370949415543, 103.26320665982425 12.975751421671069, 103.26363348275727 12.975812625500593, 103.26367743083037 12.975383393437053, 103.2637091851418 12.975099713490598, 103.26370562279355 12.975099272123158, 103.26328376023304 12.975054364324011, 103.26324636830256 12.975370949415543))"
AEA9,16/06/2024,30/12/2024,7.37,12.97542,103.26365,"POLYGON ((103.26324636830256 12.975370949415543, 103.26320665982425 12.975751421671069, 103.26363348275727 12.975812625500593, 103.26367743083037 12.975383393437053, 103.2637091851418 12.975099713490598, 103.26370562279355 12.975099272123158, 103.26328376023304 12.975054364324011, 103.26324636830256 12.975370949415543))"
AEA9,30/09/2023,,5.33,12.97542,103.26365,"POLYGON ((103.26324636830256 12.975370949415543, 103.26320665982425 12.975751421671069, 103.26363348275727 12.975812625500593, 103.26367743083037 12.975383393437053, 103.2637091851418 12.975099713490598, 103.26370562279355 12.975099272123158, 103.26328376023304 12.975054364324011, 103.26324636830256 12.975370949415543))"
AEA9,30/09/2024,25/09/2024,5.48,12.97542,103.26365,"POLYGON ((103.26324636830256 12.975370949415543, 103.26320665982425 12.975751421671069, 103.26363348275727 12.975812625500593, 103.26367743083037 12.975383393437053, 103.2637091851418 12.975099713490598, 103.26370562279355 12.975099272123158, 103.26328376023304 12.975054364324011, 103.26324636830256 12.975370949415543))"
AEA90,10/05/2022,,5,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA90,12/06/2024,27/12/2024,6.04,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA90,15/09/2023,14/12/2023,4.86,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA90,15/10/2022,,4.5,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA90,16/12/2023,,3.4,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA90,17/05/2023,01/09/2023,5.48,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA90,23/10/2024,27/09/2024,5.1,12.92685,103.26119,"POLYGON ((103.26065528241257 12.927030363005755, 103.26120660530894 12.92712778583521, 103.26159437050005 12.927183939874888, 103.26170060988038 12.926682498464062, 103.26168312222852 12.926672815714724, 103.26108384191852 12.9264121925035, 103.2608933360354 12.926319086988872, 103.26057745069839 12.927003058755776, 103.26065528241257 12.927030363005755))"
AEA91,15/10/2022,,5.76,12.93485,103.26167,"POLYGON ((103.26173027674128 12.934172721280692, 103.26150283896324 12.934130549078299, 103.26149692189081 12.934210388133266, 103.26145923837187 12.93451147500295, 103.26141913647923 12.93480967584757, 103.26138998083583 12.93507638088244, 103.26136234429221 12.935334964684563, 103.26139342632064 12.935353347779769, 103.26157851142146 12.93538519336933, 103.26167054980777 12.935403504328765, 103.2617833299522 12.935420017242704, 103.26183921681057 12.93492472588971, 103.26190360144432 12.934328757759483, 103.26191646121097 12.934209316764028, 103.26173027674128 12.934172721280692))"
AEA91,23/09/2023,14/12/2023,5.61,12.93485,103.26167,"POLYGON ((103.26173027674128 12.934172721280692, 103.26150283896324 12.934130549078299, 103.26149692189081 12.934210388133266, 103.26145923837187 12.93451147500295, 103.26141913647923 12.93480967584757, 103.26138998083583 12.93507638088244, 103.26136234429221 12.935334964684563, 103.26139342632064 12.935353347779769, 103.26157851142146 12.93538519336933, 103.26167054980777 12.935403504328765, 103.2617833299522 12.935420017242704, 103.26183921681057 12.93492472588971, 103.26190360144432 12.934328757759483, 103.26191646121097 12.934209316764028, 103.26173027674128 12.934172721280692))"
AEA91,25/05/2023,19/09/2023,5.82,12.93485,103.26167,"POLYGON ((103.26173027674128 12.934172721280692, 103.26150283896324 12.934130549078299, 103.26149692189081 12.934210388133266, 103.26145923837187 12.93451147500295, 103.26141913647923 12.93480967584757, 103.26138998083583 12.93507638088244, 103.26136234429221 12.935334964684563, 103.26139342632064 12.935353347779769, 103.26157851142146 12.93538519336933, 103.26167054980777 12.935403504328765, 103.2617833299522 12.935420017242704, 103.26183921681057 12.93492472588971, 103.26190360144432 12.934328757759483, 103.26191646121097 12.934209316764028, 103.26173027674128 12.934172721280692))"
AEA92,05/06/2023,,5,12.92545,103.26463,"POLYGON ((103.2649920768653 12.925193558135263, 103.2650342316234 12.92502068812316, 103.26443424277178 12.92490955739571, 103.26424814565534 12.925779908101624, 103.26476929987106 12.926009137664288, 103.26509400363123 12.926158617004655, 103.26547231277982 12.925345983806094, 103.2649920768653 12.925193558135263))"
AEA92,15/09/2023,,4.8,12.92545,103.26463,"POLYGON ((103.2649920768653 12.925193558135263, 103.2650342316234 12.92502068812316, 103.26443424277178 12.92490955739571, 103.26424814565534 12.925779908101624, 103.26476929987106 12.926009137664288, 103.26509400363123 12.926158617004655, 103.26547231277982 12.925345983806094, 103.2649920768653 12.925193558135263))"
AEA92,15/10/2022,08/12/2022,5.44,12.92545,103.26463,"POLYGON ((103.2649920768653 12.925193558135263, 103.2650342316234 12.92502068812316, 103.26443424277178 12.92490955739571, 103.26424814565534 12.925779908101624, 103.26476929987106 12.926009137664288, 103.26509400363123 12.926158617004655, 103.26547231277982 12.925345983806094, 103.2649920768653 12.925193558135263))"
AEA92,17/12/2023,08/03/2024,5.45,12.92545,103.26463,"POLYGON ((103.2649920768653 12.925193558135263, 103.2650342316234 12.92502068812316, 103.26443424277178 12.92490955739571, 103.26424814565534 12.925779908101624, 103.26476929987106 12.926009137664288, 103.26509400363123 12.926158617004655, 103.26547231277982 12.925345983806094, 103.2649920768653 12.925193558135263))"
AEA93,05/06/2023,,5,12.93561,103.26338,"POLYGON ((103.263587044965 12.935655042931314, 103.26360732208082 12.935178436497731, 103.26337509337698 12.935164603078668, 103.26310908696087 12.935160622314056, 103.26308429078716 12.935361349354054, 103.26300525720173 12.935965695965534, 103.26304430896869 12.935954805471507, 103.26312393713393 12.935948447948318, 103.2633673836819 12.935946624928622, 103.26355650653495 12.935930664606076, 103.263587044965 12.935655042931314))"
AEA93,13/06/2024,17/01/2025,5.83,12.93561,103.26338,"POLYGON ((103.263587044965 12.935655042931314, 103.26360732208082 12.935178436497731, 103.26337509337698 12.935164603078668, 103.26310908696087 12.935160622314056, 103.26308429078716 12.935361349354054, 103.26300525720173 12.935965695965534, 103.26304430896869 12.935954805471507, 103.26312393713393 12.935948447948318, 103.2633673836819 12.935946624928622, 103.26355650653495 12.935930664606076, 103.263587044965 12.935655042931314))"
AEA93,15/09/2023,09/12/2023,4.66,12.93561,103.26338,"POLYGON ((103.263587044965 12.935655042931314, 103.26360732208082 12.935178436497731, 103.26337509337698 12.935164603078668, 103.26310908696087 12.935160622314056, 103.26308429078716 12.935361349354054, 103.26300525720173 12.935965695965534, 103.26304430896869 12.935954805471507, 103.26312393713393 12.935948447948318, 103.2633673836819 12.935946624928622, 103.26355650653495 12.935930664606076, 103.263587044965 12.935655042931314))"
AEA93,15/10/2022,,2.5,12.93561,103.26338,"POLYGON ((103.263587044965 12.935655042931314, 103.26360732208082 12.935178436497731, 103.26337509337698 12.935164603078668, 103.26310908696087 12.935160622314056, 103.26308429078716 12.935361349354054, 103.26300525720173 12.935965695965534, 103.26304430896869 12.935954805471507, 103.26312393713393 12.935948447948318, 103.2633673836819 12.935946624928622, 103.26355650653495 12.935930664606076, 103.263587044965 12.935655042931314))"
AEA93,20/10/2024,29/09/2024,5,12.93561,103.26338,"POLYGON ((103.263587044965 12.935655042931314, 103.26360732208082 12.935178436497731, 103.26337509337698 12.935164603078668, 103.26310908696087 12.935160622314056, 103.26308429078716 12.935361349354054, 103.26300525720173 12.935965695965534, 103.26304430896869 12.935954805471507, 103.26312393713393 12.935948447948318, 103.2633673836819 12.935946624928622, 103.26355650653495 12.935930664606076, 103.263587044965 12.935655042931314))"
AEA94,13/05/2023,22/09/2023,4.52,12.92351,103.28599,"POLYGON ((103.28567443272006 12.922884707480312, 103.28535504146939 12.923502461235937, 103.28534376833518 12.923546631809119, 103.28534460376491 12.92360283990375, 103.2854927119586 12.923693497552318, 103.28577558474346 12.923865158619556, 103.2859637740864 12.923977603607241, 103.2861373679855 12.92408516946452, 103.28615089958872 12.9240673212835, 103.2864665023559 12.92346867437938, 103.28640955105256 12.923418076972018, 103.28567443272006 12.922884707480312))"
AEA94,25/12/2023,,5.18,12.92351,103.28599,"POLYGON ((103.28567443272006 12.922884707480312, 103.28535504146939 12.923502461235937, 103.28534376833518 12.923546631809119, 103.28534460376491 12.92360283990375, 103.2854927119586 12.923693497552318, 103.28577558474346 12.923865158619556, 103.2859637740864 12.923977603607241, 103.2861373679855 12.92408516946452, 103.28615089958872 12.9240673212835, 103.2864665023559 12.92346867437938, 103.28640955105256 12.923418076972018, 103.28567443272006 12.922884707480312))"
AEA94,27/09/2023,18/12/2023,4.86,12.92351,103.28599,"POLYGON ((103.28567443272006 12.922884707480312, 103.28535504146939 12.923502461235937, 103.28534376833518 12.923546631809119, 103.28534460376491 12.92360283990375, 103.2854927119586 12.923693497552318, 103.28577558474346 12.923865158619556, 103.2859637740864 12.923977603607241, 103.2861373679855 12.92408516946452, 103.28615089958872 12.9240673212835, 103.2864665023559 12.92346867437938, 103.28640955105256 12.923418076972018, 103.28567443272006 12.922884707480312))"
AEA95,06/06/2024,26/09/2024,5.24,12.96372,103.26052,"POLYGON ((103.26038393790091 12.963283924278247, 103.26038002753866 12.963622161138645, 103.26035650977799 12.964022653333659, 103.2605564450772 12.964065254160632, 103.26061607085377 12.964077958775926, 103.26070886218565 12.963683898679019, 103.26077413295182 12.963386632643674, 103.26038393790091 12.963283924278247))"
AEA95,11/06/2023,29/09/2023,4.65,12.96367,103.26051,"POLYGON ((103.26038393790091 12.963283924278247, 103.26038002753866 12.963622161138645, 103.26035650977799 12.964022653333659, 103.2605564450772 12.964065254160632, 103.26061607085377 12.964077958775926, 103.26070886218565 12.963683898679019, 103.26077413295182 12.963386632643674, 103.26038393790091 12.963283924278247))"
AEA95,11/10/2024,17/01/2025,4.89,12.96372,103.26052,"POLYGON ((103.26038393790091 12.963283924278247, 103.26038002753866 12.963622161138645, 103.26035650977799 12.964022653333659, 103.2605564450772 12.964065254160632, 103.26061607085377 12.964077958775926, 103.26070886218565 12.963683898679019, 103.26077413295182 12.963386632643674, 103.26038393790091 12.963283924278247))"
AEA95,5/10/2023,,5.5,12.96367,103.26051,"POLYGON ((103.26038393790091 12.963283924278247, 103.26038002753866 12.963622161138645, 103.26035650977799 12.964022653333659, 103.2605564450772 12.964065254160632, 103.26061607085377 12.964077958775926, 103.26070886218565 12.963683898679019, 103.26077413295182 12.963386632643674, 103.26038393790091 12.963283924278247))"
AEA96,04/10/2024,06/01/2025,5,12.9396,103.25341,"POLYGON ((103.25290468626238 12.93920325486579, 103.25290370156529 12.93921690633076, 103.2528687843037 12.93974932078792, 103.2528277424302 12.940285724317391, 103.25341767008987 12.940441901826292, 103.25399943546763 12.940572310203262, 103.25408361761991 12.93953421963034, 103.25387337680321 12.939473118647545, 103.25290468626238 12.93920325486579))"
AEA96,12/05/2023,15/09/2023,5.49,12.93953,103.25341,"POLYGON ((103.25290468626238 12.93920325486579, 103.25290370156529 12.93921690633076, 103.2528687843037 12.93974932078792, 103.2528277424302 12.940285724317391, 103.25341767008987 12.940441901826292, 103.25399943546763 12.940572310203262, 103.25408361761991 12.93953421963034, 103.25387337680321 12.939473118647545, 103.25290468626238 12.93920325486579))"
AEA96,18/06/2024,26/09/2024,5.69,12.9396,103.25341,"POLYGON ((103.25290468626238 12.93920325486579, 103.25290370156529 12.93921690633076, 103.2528687843037 12.93974932078792, 103.2528277424302 12.940285724317391, 103.25341767008987 12.940441901826292, 103.25399943546763 12.940572310203262, 103.25408361761991 12.93953421963034, 103.25387337680321 12.939473118647545, 103.25290468626238 12.93920325486579))"
AEA96,22/09/2023,,3.6,12.93953,103.25341,"POLYGON ((103.25290468626238 12.93920325486579, 103.25290370156529 12.93921690633076, 103.2528687843037 12.93974932078792, 103.2528277424302 12.940285724317391, 103.25341767008987 12.940441901826292, 103.25399943546763 12.940572310203262, 103.25408361761991 12.93953421963034, 103.25387337680321 12.939473118647545, 103.25290468626238 12.93920325486579))"
